iteration,decision,reason,thread_ms
4897,DENY,hash_mismatch,0.072
4898,DENY,hash_mismatch,0.009
4899,DENY,hash_mismatch,0.215
4900,DENY,hash_mismatch,0.025
4901,DENY,hash_mismatch,0.011
4902,DENY,hash_mismatch,0.012
4903,DENY,hash_mismatch,0.012
4904,DENY,hash_mismatch,0.206
4905,DENY,hash_mismatch,0.013
4906,DENY,hash_mismatch,0.571
4907,DENY,hash_mismatch,0.012
4908,DENY,hash_mismatch,0.136
4909,DENY,hash_mismatch,0.013
4910,DENY,hash_mismatch,0.070
4911,DENY,hash_mismatch,0.013
4912,DENY,hash_mismatch,0.066
4913,DENY,hash_mismatch,0.013
4914,DENY,hash_mismatch,0.443
4915,DENY,hash_mismatch,0.012
4916,DENY,hash_mismatch,0.429
4917,DENY,hash_mismatch,0.025
4918,DENY,hash_mismatch,0.464
4919,DENY,hash_mismatch,0.019
4920,DENY,hash_mismatch,0.013
4921,DENY,hash_mismatch,0.018
4922,DENY,hash_mismatch,0.015
4923,DENY,hash_mismatch,0.009
4924,DENY,hash_mismatch,0.054
4925,DENY,hash_mismatch,0.012
4926,DENY,hash_mismatch,0.063
4927,DENY,hash_mismatch,0.012
4928,DENY,hash_mismatch,0.584
4929,DENY,hash_mismatch,0.051
4930,DENY,hash_mismatch,0.012
4931,DENY,hash_mismatch,0.444
4932,DENY,hash_mismatch,0.012
4933,DENY,hash_mismatch,0.066
4934,DENY,hash_mismatch,0.012
4935,DENY,hash_mismatch,0.401
4936,DENY,hash_mismatch,0.013
4937,DENY,hash_mismatch,0.065
4938,DENY,hash_mismatch,0.013
4939,DENY,hash_mismatch,0.413
4940,DENY,hash_mismatch,0.012
4941,DENY,hash_mismatch,0.157
4942,DENY,hash_mismatch,0.013
4943,DENY,hash_mismatch,0.509
4944,DENY,hash_mismatch,0.012
4945,DENY,hash_mismatch,0.188
4946,DENY,hash_mismatch,0.030
4947,DENY,hash_mismatch,0.012
4948,DENY,hash_mismatch,0.555
4949,DENY,hash_mismatch,0.013
4950,DENY,hash_mismatch,0.016
4951,DENY,hash_mismatch,0.011
4952,DENY,hash_mismatch,0.263
4953,DENY,hash_mismatch,0.012
4954,DENY,hash_mismatch,0.195
4955,DENY,hash_mismatch,0.013
4956,DENY,hash_mismatch,0.062
4957,DENY,hash_mismatch,0.012
4958,DENY,hash_mismatch,0.127
4959,DENY,hash_mismatch,0.020
4960,DENY,hash_mismatch,0.987
4961,DENY,hash_mismatch,0.013
4962,DENY,hash_mismatch,0.053
4963,DENY,hash_mismatch,0.011
4964,DENY,hash_mismatch,0.435
4965,DENY,hash_mismatch,0.013
4966,DENY,hash_mismatch,0.150
4967,DENY,hash_mismatch,0.013
4968,DENY,hash_mismatch,0.436
4969,DENY,hash_mismatch,0.012
4970,DENY,hash_mismatch,0.097
4971,DENY,hash_mismatch,0.058
4972,DENY,hash_mismatch,0.012
4973,DENY,hash_mismatch,0.447
4974,DENY,hash_mismatch,0.011
4975,DENY,hash_mismatch,0.191
4976,DENY,hash_mismatch,0.017
4977,DENY,hash_mismatch,0.012
4978,DENY,hash_mismatch,0.012
4979,DENY,hash_mismatch,0.013
4980,DENY,hash_mismatch,0.012
4981,DENY,hash_mismatch,0.012
4982,DENY,hash_mismatch,0.011
4983,DENY,hash_mismatch,0.012
4984,DENY,hash_mismatch,0.012
4985,DENY,hash_mismatch,0.012
4986,DENY,hash_mismatch,0.111
4987,DENY,hash_mismatch,0.010
4988,DENY,hash_mismatch,0.051
4989,DENY,hash_mismatch,0.010
4990,DENY,hash_mismatch,0.108
4991,DENY,hash_mismatch,0.010
4992,DENY,hash_mismatch,0.122
4993,DENY,hash_mismatch,0.010
4994,DENY,hash_mismatch,0.047
4995,DENY,hash_mismatch,0.017
4996,DENY,hash_mismatch,0.013
4997,DENY,hash_mismatch,0.009
4998,DENY,hash_mismatch,0.320
4999,DENY,hash_mismatch,0.010
5000,DENY,hash_mismatch,0.059
5001,DENY,hash_mismatch,0.435
5002,DENY,hash_mismatch,0.021
5003,DENY,hash_mismatch,0.162
5004,DENY,hash_mismatch,0.018
5005,DENY,hash_mismatch,0.015
5006,DENY,hash_mismatch,0.013
5007,DENY,hash_mismatch,0.082
5008,DENY,hash_mismatch,0.017
5009,DENY,hash_mismatch,0.015
5010,DENY,hash_mismatch,0.011
5011,DENY,hash_mismatch,0.068
5012,DENY,hash_mismatch,0.013
5013,DENY,hash_mismatch,0.072
5014,DENY,hash_mismatch,0.013
5015,DENY,hash_mismatch,0.137
5016,DENY,hash_mismatch,0.010
5017,DENY,hash_mismatch,0.075
5018,DENY,hash_mismatch,0.030
5019,DENY,hash_mismatch,0.014
5020,DENY,hash_mismatch,0.013
5021,DENY,hash_mismatch,0.063
5022,DENY,hash_mismatch,0.012
5023,DENY,hash_mismatch,0.014
5024,DENY,hash_mismatch,0.013
5025,DENY,hash_mismatch,0.314
5026,DENY,hash_mismatch,0.018
5027,DENY,hash_mismatch,0.015
5028,DENY,hash_mismatch,0.012
5029,DENY,hash_mismatch,0.325
5030,DENY,hash_mismatch,0.017
5031,DENY,hash_mismatch,0.015
5032,DENY,hash_mismatch,0.013
5033,DENY,hash_mismatch,0.123
5034,DENY,hash_mismatch,0.015
5035,DENY,hash_mismatch,0.010
5036,DENY,hash_mismatch,0.085
5037,DENY,hash_mismatch,0.014
5038,DENY,hash_mismatch,0.090
5039,DENY,hash_mismatch,0.014
5040,DENY,hash_mismatch,0.073
5041,DENY,hash_mismatch,0.012
5042,DENY,hash_mismatch,0.070
5043,DENY,hash_mismatch,0.013
5044,DENY,hash_mismatch,0.070
5045,DENY,hash_mismatch,0.016
5046,DENY,hash_mismatch,0.013
5047,DENY,hash_mismatch,0.012
5048,DENY,hash_mismatch,0.077
5049,DENY,hash_mismatch,0.013
5050,DENY,hash_mismatch,0.068
5051,DENY,hash_mismatch,0.013
5052,DENY,hash_mismatch,0.068
5053,DENY,hash_mismatch,0.013
5054,DENY,hash_mismatch,0.068
5055,DENY,hash_mismatch,0.013
5056,DENY,hash_mismatch,0.072
5057,DENY,hash_mismatch,0.013
5058,DENY,hash_mismatch,0.108
5059,DENY,hash_mismatch,0.010
5060,DENY,hash_mismatch,0.065
5061,DENY,hash_mismatch,0.013
5062,DENY,hash_mismatch,0.097
5063,DENY,hash_mismatch,0.013
5064,DENY,hash_mismatch,0.073
5065,DENY,hash_mismatch,0.013
5066,DENY,hash_mismatch,0.065
5067,DENY,hash_mismatch,0.013
5068,DENY,hash_mismatch,0.064
5069,DENY,hash_mismatch,0.013
5070,DENY,hash_mismatch,0.072
5071,DENY,hash_mismatch,0.013
5072,DENY,hash_mismatch,0.071
5073,DENY,hash_mismatch,0.012
5074,DENY,hash_mismatch,0.064
5075,DENY,hash_mismatch,0.013
5076,DENY,hash_mismatch,0.066
5077,DENY,hash_mismatch,0.010
5078,DENY,hash_mismatch,0.062
5079,DENY,hash_mismatch,0.010
5080,DENY,hash_mismatch,0.122
5081,DENY,hash_mismatch,0.019
5082,DENY,hash_mismatch,0.011
5083,DENY,hash_mismatch,0.369
5084,DENY,hash_mismatch,0.018
5085,DENY,hash_mismatch,0.016
5086,DENY,hash_mismatch,0.013
5087,DENY,hash_mismatch,0.084
5088,DENY,hash_mismatch,0.072
5089,DENY,hash_mismatch,0.017
5090,DENY,hash_mismatch,0.055
5091,DENY,hash_mismatch,0.017
5092,DENY,hash_mismatch,0.016
5093,DENY,hash_mismatch,0.010
5094,DENY,hash_mismatch,0.170
5095,DENY,hash_mismatch,0.017
5096,DENY,hash_mismatch,0.015
5097,DENY,hash_mismatch,0.035
5098,DENY,hash_mismatch,0.060
5099,DENY,hash_mismatch,0.017
5100,DENY,hash_mismatch,0.016
5101,DENY,hash_mismatch,0.013
5102,DENY,hash_mismatch,0.192
5103,DENY,hash_mismatch,0.060
5104,DENY,hash_mismatch,0.010
5105,DENY,hash_mismatch,0.009
5106,DENY,hash_mismatch,0.013
5107,DENY,hash_mismatch,0.009
5108,DENY,hash_mismatch,0.059
5109,DENY,hash_mismatch,0.016
5110,DENY,hash_mismatch,0.016
5111,DENY,hash_mismatch,0.010
5112,DENY,hash_mismatch,0.060
5113,DENY,hash_mismatch,0.017
5114,DENY,hash_mismatch,0.015
5115,DENY,hash_mismatch,0.009
5116,DENY,hash_mismatch,0.058
5117,DENY,hash_mismatch,0.013
5118,DENY,hash_mismatch,0.092
5119,DENY,hash_mismatch,0.013
5120,DENY,hash_mismatch,0.080
5121,DENY,hash_mismatch,0.014
5122,DENY,hash_mismatch,0.064
5123,DENY,hash_mismatch,0.028
5124,DENY,hash_mismatch,0.065
5125,DENY,hash_mismatch,0.016
5126,DENY,hash_mismatch,0.014
5127,DENY,hash_mismatch,0.012
5128,DENY,hash_mismatch,0.065
5129,DENY,hash_mismatch,0.018
5130,DENY,hash_mismatch,0.086
5131,DENY,hash_mismatch,0.013
5132,DENY,hash_mismatch,0.060
5133,DENY,hash_mismatch,0.013
5134,DENY,hash_mismatch,0.012
5135,DENY,hash_mismatch,0.012
5136,DENY,hash_mismatch,0.011
5137,DENY,hash_mismatch,0.012
5138,DENY,hash_mismatch,0.015
5139,DENY,hash_mismatch,0.089
5140,DENY,hash_mismatch,0.017
5141,DENY,hash_mismatch,0.014
5142,DENY,hash_mismatch,0.012
5143,DENY,hash_mismatch,0.063
5144,DENY,hash_mismatch,0.010
5145,DENY,hash_mismatch,0.062
5146,DENY,hash_mismatch,0.017
5147,DENY,hash_mismatch,0.015
5148,DENY,hash_mismatch,0.012
5149,DENY,hash_mismatch,0.064
5150,DENY,hash_mismatch,0.012
5151,DENY,hash_mismatch,0.012
5152,DENY,hash_mismatch,0.013
5153,DENY,hash_mismatch,0.062
5154,DENY,hash_mismatch,0.013
5155,DENY,hash_mismatch,0.012
5156,DENY,hash_mismatch,0.013
5157,DENY,hash_mismatch,0.211
5158,DENY,hash_mismatch,0.014
5159,DENY,hash_mismatch,0.202
5160,DENY,hash_mismatch,0.013
5161,DENY,hash_mismatch,0.075
5162,DENY,hash_mismatch,0.013
5163,DENY,hash_mismatch,0.107
5164,DENY,hash_mismatch,0.013
5165,DENY,hash_mismatch,0.223
5166,DENY,hash_mismatch,0.013
5167,DENY,hash_mismatch,0.381
5168,DENY,hash_mismatch,0.014
5169,DENY,hash_mismatch,0.075
5170,DENY,hash_mismatch,0.013
5171,DENY,hash_mismatch,0.062
5172,DENY,hash_mismatch,0.016
5173,DENY,hash_mismatch,0.219
5174,DENY,hash_mismatch,0.010
5175,DENY,hash_mismatch,0.106
5176,DENY,hash_mismatch,0.016
5177,DENY,hash_mismatch,0.012
5178,DENY,hash_mismatch,0.012
5179,DENY,hash_mismatch,0.349
5180,DENY,hash_mismatch,0.013
5181,DENY,hash_mismatch,0.287
5182,DENY,hash_mismatch,0.013
5183,DENY,hash_mismatch,0.067
5184,DENY,hash_mismatch,0.013
5185,DENY,hash_mismatch,0.193
5186,DENY,hash_mismatch,0.012
5187,DENY,hash_mismatch,0.135
5188,DENY,hash_mismatch,0.013
5189,DENY,hash_mismatch,0.209
5190,DENY,hash_mismatch,0.013
5191,DENY,hash_mismatch,0.117
5192,DENY,hash_mismatch,0.013
5193,DENY,hash_mismatch,0.228
5194,DENY,hash_mismatch,0.013
5195,DENY,hash_mismatch,0.524
5196,DENY,hash_mismatch,0.013
5197,DENY,hash_mismatch,0.050
5198,DENY,hash_mismatch,0.012
5199,DENY,hash_mismatch,0.115
5200,DENY,hash_mismatch,0.013
5201,DENY,hash_mismatch,0.156
5202,DENY,hash_mismatch,0.013
5203,DENY,hash_mismatch,0.116
5204,DENY,hash_mismatch,0.013
5205,DENY,hash_mismatch,0.162
5206,DENY,hash_mismatch,0.013
5207,DENY,hash_mismatch,0.190
5208,DENY,hash_mismatch,0.013
5209,DENY,hash_mismatch,0.098
5210,DENY,hash_mismatch,0.013
5211,DENY,hash_mismatch,0.221
5212,DENY,hash_mismatch,0.013
5213,DENY,hash_mismatch,0.171
5214,DENY,hash_mismatch,0.014
5215,DENY,hash_mismatch,0.175
5216,DENY,hash_mismatch,0.013
5217,DENY,hash_mismatch,0.354
5218,DENY,hash_mismatch,0.016
5219,DENY,hash_mismatch,0.012
5220,DENY,hash_mismatch,0.132
5221,DENY,hash_mismatch,0.013
5222,DENY,hash_mismatch,0.062
5223,DENY,hash_mismatch,0.013
5224,DENY,hash_mismatch,0.169
5225,DENY,hash_mismatch,0.013
5226,DENY,hash_mismatch,0.116
5227,DENY,hash_mismatch,0.013
5228,DENY,hash_mismatch,0.162
5229,DENY,hash_mismatch,0.013
5230,DENY,hash_mismatch,0.134
5231,DENY,hash_mismatch,0.010
5232,DENY,hash_mismatch,0.056
5233,DENY,hash_mismatch,0.013
5234,DENY,hash_mismatch,0.093
5235,DENY,hash_mismatch,0.016
5236,DENY,hash_mismatch,0.014
5237,DENY,hash_mismatch,0.012
5238,DENY,hash_mismatch,0.059
5239,DENY,hash_mismatch,0.013
5240,DENY,hash_mismatch,0.178
5241,DENY,hash_mismatch,0.010
5242,DENY,hash_mismatch,0.123
5243,DENY,hash_mismatch,0.016
5244,DENY,hash_mismatch,0.013
5245,DENY,hash_mismatch,0.012
5246,DENY,hash_mismatch,0.059
5247,DENY,hash_mismatch,0.012
5248,DENY,hash_mismatch,0.387
5249,DENY,hash_mismatch,0.016
5250,DENY,hash_mismatch,0.015
5251,DENY,hash_mismatch,0.010
5252,DENY,hash_mismatch,0.262
5253,DENY,hash_mismatch,0.013
5254,DENY,hash_mismatch,0.106
5255,DENY,hash_mismatch,0.010
5256,DENY,hash_mismatch,0.320
5257,DENY,hash_mismatch,0.012
5258,DENY,hash_mismatch,0.261
5259,DENY,hash_mismatch,0.015
5260,DENY,hash_mismatch,0.013
5261,DENY,hash_mismatch,0.012
5262,DENY,hash_mismatch,0.060
5263,DENY,hash_mismatch,0.016
5264,DENY,hash_mismatch,0.051
5265,DENY,hash_mismatch,0.019
5266,DENY,hash_mismatch,0.011
5267,DENY,hash_mismatch,0.056
5268,DENY,hash_mismatch,0.016
5269,DENY,hash_mismatch,0.014
5270,DENY,hash_mismatch,0.012
5271,DENY,hash_mismatch,0.063
5272,DENY,hash_mismatch,0.015
5273,DENY,hash_mismatch,0.014
5274,DENY,hash_mismatch,0.012
5275,DENY,hash_mismatch,0.059
5276,DENY,hash_mismatch,0.015
5277,DENY,hash_mismatch,0.015
5278,DENY,hash_mismatch,0.011
5279,DENY,hash_mismatch,0.085
5280,DENY,hash_mismatch,0.013
5281,DENY,hash_mismatch,0.068
5282,DENY,hash_mismatch,0.015
5283,DENY,hash_mismatch,0.049
5284,DENY,hash_mismatch,0.016
5285,DENY,hash_mismatch,0.015
5286,DENY,hash_mismatch,0.013
5287,DENY,hash_mismatch,0.010
5288,DENY,hash_mismatch,0.055
5289,DENY,hash_mismatch,0.013
5290,DENY,hash_mismatch,0.086
5291,DENY,hash_mismatch,0.011
5292,DENY,hash_mismatch,0.013
5293,DENY,hash_mismatch,0.012
5294,DENY,hash_mismatch,0.058
5295,DENY,hash_mismatch,0.012
5296,DENY,hash_mismatch,0.069
5297,DENY,hash_mismatch,0.014
5298,DENY,hash_mismatch,0.012
5299,DENY,hash_mismatch,0.064
5300,DENY,hash_mismatch,0.012
5301,DENY,hash_mismatch,0.011
5302,DENY,hash_mismatch,0.012
5303,DENY,hash_mismatch,0.023
5304,DENY,hash_mismatch,0.016
5305,DENY,hash_mismatch,0.011
5306,DENY,hash_mismatch,0.061
5307,DENY,hash_mismatch,0.015
5308,DENY,hash_mismatch,0.014
5309,DENY,hash_mismatch,0.009
5310,DENY,hash_mismatch,0.058
5311,DENY,hash_mismatch,0.013
5312,DENY,hash_mismatch,0.101
5313,DENY,hash_mismatch,0.013
5314,DENY,hash_mismatch,0.063
5315,DENY,hash_mismatch,0.012
5316,DENY,hash_mismatch,0.060
5317,DENY,hash_mismatch,0.013
5318,DENY,hash_mismatch,0.059
5319,DENY,hash_mismatch,0.012
5320,DENY,hash_mismatch,0.059
5321,DENY,hash_mismatch,0.013
5322,DENY,hash_mismatch,0.134
5323,DENY,hash_mismatch,0.016
5324,DENY,hash_mismatch,0.014
5325,DENY,hash_mismatch,0.012
5326,DENY,hash_mismatch,0.060
5327,DENY,hash_mismatch,0.012
5328,DENY,hash_mismatch,0.094
5329,DENY,hash_mismatch,0.020
5330,DENY,hash_mismatch,0.009
5331,DENY,hash_mismatch,0.233
5332,DENY,hash_mismatch,0.013
5333,DENY,hash_mismatch,0.081
5334,DENY,hash_mismatch,0.012
5335,DENY,hash_mismatch,0.058
5336,DENY,hash_mismatch,0.016
5337,DENY,hash_mismatch,0.014
5338,DENY,hash_mismatch,0.012
5339,DENY,hash_mismatch,0.060
5340,DENY,hash_mismatch,0.012
5341,DENY,hash_mismatch,0.070
5342,DENY,hash_mismatch,0.026
5343,DENY,hash_mismatch,0.080
5344,DENY,hash_mismatch,0.013
5345,DENY,hash_mismatch,0.059
5346,DENY,hash_mismatch,0.016
5347,DENY,hash_mismatch,0.014
5348,DENY,hash_mismatch,0.012
5349,DENY,hash_mismatch,0.060
5350,DENY,hash_mismatch,0.012
5351,DENY,hash_mismatch,0.588
5352,DENY,hash_mismatch,0.013
5353,DENY,hash_mismatch,0.058
5354,DENY,hash_mismatch,0.013
5355,DENY,hash_mismatch,0.060
5356,DENY,hash_mismatch,0.012
5357,DENY,hash_mismatch,0.058
5358,DENY,hash_mismatch,0.012
5359,DENY,hash_mismatch,0.061
5360,DENY,hash_mismatch,0.013
5361,DENY,hash_mismatch,0.059
5362,DENY,hash_mismatch,0.012
5363,DENY,hash_mismatch,0.059
5364,DENY,hash_mismatch,0.013
5365,DENY,hash_mismatch,0.058
5366,DENY,hash_mismatch,0.013
5367,DENY,hash_mismatch,0.062
5368,DENY,hash_mismatch,0.015
5369,DENY,hash_mismatch,0.013
5370,DENY,hash_mismatch,0.011
5371,DENY,hash_mismatch,0.059
5372,DENY,hash_mismatch,0.012
5373,DENY,hash_mismatch,0.061
5374,DENY,hash_mismatch,0.012
5375,DENY,hash_mismatch,0.059
5376,DENY,hash_mismatch,0.012
5377,DENY,hash_mismatch,0.059
5378,DENY,hash_mismatch,0.015
5379,DENY,hash_mismatch,0.014
5380,DENY,hash_mismatch,0.011
5381,DENY,hash_mismatch,0.130
5382,DENY,hash_mismatch,0.016
5383,DENY,hash_mismatch,0.014
5384,DENY,hash_mismatch,0.013
5385,DENY,hash_mismatch,0.156
5386,DENY,hash_mismatch,0.013
5387,DENY,hash_mismatch,0.057
5388,DENY,hash_mismatch,0.013
5389,DENY,hash_mismatch,0.059
5390,DENY,hash_mismatch,0.015
5391,DENY,hash_mismatch,0.014
5392,DENY,hash_mismatch,0.012
5393,DENY,hash_mismatch,0.062
5394,DENY,hash_mismatch,0.016
5395,DENY,hash_mismatch,0.014
5396,DENY,hash_mismatch,0.012
5397,DENY,hash_mismatch,0.060
5398,DENY,hash_mismatch,0.012
5399,DENY,hash_mismatch,0.059
5400,DENY,hash_mismatch,0.012
5401,DENY,hash_mismatch,0.059
5402,DENY,hash_mismatch,0.012
5403,DENY,hash_mismatch,0.058
5404,DENY,hash_mismatch,0.016
5405,DENY,hash_mismatch,0.013
5406,DENY,hash_mismatch,0.012
5407,DENY,hash_mismatch,0.059
5408,DENY,hash_mismatch,0.012
5409,DENY,hash_mismatch,0.061
5410,DENY,hash_mismatch,0.012
5411,DENY,hash_mismatch,0.057
5412,DENY,hash_mismatch,0.012
5413,DENY,hash_mismatch,0.012
5414,DENY,hash_mismatch,0.012
5415,DENY,hash_mismatch,0.025
5416,DENY,hash_mismatch,0.105
5417,DENY,hash_mismatch,0.020
5418,DENY,hash_mismatch,0.013
5419,DENY,hash_mismatch,0.079
5420,DENY,hash_mismatch,0.016
5421,DENY,hash_mismatch,0.013
5422,DENY,hash_mismatch,0.012
5423,DENY,hash_mismatch,0.070
5424,DENY,hash_mismatch,0.012
5425,DENY,hash_mismatch,0.064
5426,DENY,hash_mismatch,0.012
5427,DENY,hash_mismatch,0.067
5428,DENY,hash_mismatch,0.015
5429,DENY,hash_mismatch,0.012
5430,DENY,hash_mismatch,0.012
5431,DENY,hash_mismatch,0.081
5432,DENY,hash_mismatch,0.015
5433,DENY,hash_mismatch,0.012
5434,DENY,hash_mismatch,0.011
5435,DENY,hash_mismatch,0.060
5436,DENY,hash_mismatch,0.012
5437,DENY,hash_mismatch,0.060
5438,DENY,hash_mismatch,0.012
5439,DENY,hash_mismatch,0.060
5440,DENY,hash_mismatch,0.012
5441,DENY,hash_mismatch,0.059
5442,DENY,hash_mismatch,0.013
5443,DENY,hash_mismatch,0.067
5444,DENY,hash_mismatch,0.012
5445,DENY,hash_mismatch,0.057
5446,DENY,hash_mismatch,0.012
5447,DENY,hash_mismatch,0.106
5448,DENY,hash_mismatch,0.012
5449,DENY,hash_mismatch,0.064
5450,DENY,hash_mismatch,0.012
5451,DENY,hash_mismatch,0.058
5452,DENY,hash_mismatch,0.012
5453,DENY,hash_mismatch,0.062
5454,DENY,hash_mismatch,0.012
5455,DENY,hash_mismatch,0.063
5456,DENY,hash_mismatch,0.017
5457,DENY,hash_mismatch,0.014
5458,DENY,hash_mismatch,0.011
5459,DENY,hash_mismatch,0.150
5460,DENY,hash_mismatch,0.012
5461,DENY,hash_mismatch,0.058
5462,DENY,hash_mismatch,0.012
5463,DENY,hash_mismatch,0.011
5464,DENY,hash_mismatch,0.012
5465,DENY,hash_mismatch,0.012
5466,DENY,hash_mismatch,0.011
5467,DENY,hash_mismatch,0.061
5468,DENY,hash_mismatch,0.009
5469,DENY,hash_mismatch,0.057
5470,DENY,hash_mismatch,0.026
5471,DENY,hash_mismatch,0.012
5472,DENY,hash_mismatch,0.062
5473,DENY,hash_mismatch,0.009
5474,DENY,hash_mismatch,0.056
5475,DENY,hash_mismatch,0.012
5476,DENY,hash_mismatch,0.060
5477,DENY,hash_mismatch,0.012
5478,DENY,hash_mismatch,0.057
5479,DENY,hash_mismatch,0.012
5480,DENY,hash_mismatch,0.059
5481,DENY,hash_mismatch,0.012
5482,DENY,hash_mismatch,0.057
5483,DENY,hash_mismatch,0.012
5484,DENY,hash_mismatch,0.057
5485,DENY,hash_mismatch,0.012
5486,DENY,hash_mismatch,0.061
5487,DENY,hash_mismatch,0.012
5488,DENY,hash_mismatch,0.057
5489,DENY,hash_mismatch,0.012
5490,DENY,hash_mismatch,0.061
5491,DENY,hash_mismatch,0.012
5492,DENY,hash_mismatch,0.074
5493,DENY,hash_mismatch,0.012
5494,DENY,hash_mismatch,0.058
5495,DENY,hash_mismatch,0.018
5496,DENY,hash_mismatch,0.015
5497,DENY,hash_mismatch,0.009
5498,DENY,hash_mismatch,0.063
5499,DENY,hash_mismatch,0.051
5500,DENY,hash_mismatch,0.012
5501,DENY,hash_mismatch,0.067
5502,DENY,hash_mismatch,0.058
5503,DENY,hash_mismatch,0.013
5504,DENY,hash_mismatch,0.088
5505,DENY,hash_mismatch,0.017
5506,DENY,hash_mismatch,0.017
5507,DENY,hash_mismatch,0.012
5508,DENY,hash_mismatch,0.367
5509,DENY,hash_mismatch,0.013
5510,DENY,hash_mismatch,0.215
5511,DENY,hash_mismatch,0.013
5512,DENY,hash_mismatch,0.083
5513,DENY,hash_mismatch,0.054
5514,DENY,hash_mismatch,0.018
5515,DENY,hash_mismatch,0.014
5516,DENY,hash_mismatch,0.012
5517,DENY,hash_mismatch,0.054
5518,DENY,hash_mismatch,0.016
5519,DENY,hash_mismatch,0.016
5520,DENY,hash_mismatch,0.014
5521,DENY,hash_mismatch,0.078
5522,DENY,hash_mismatch,0.013
5523,DENY,hash_mismatch,0.440
5524,DENY,hash_mismatch,0.013
5525,DENY,hash_mismatch,0.156
5526,DENY,hash_mismatch,0.013
5527,DENY,hash_mismatch,0.102
5528,DENY,hash_mismatch,0.013
5529,DENY,hash_mismatch,0.071
5530,DENY,hash_mismatch,0.012
5531,DENY,hash_mismatch,0.140
5532,DENY,hash_mismatch,0.013
5533,DENY,hash_mismatch,0.232
5534,DENY,hash_mismatch,0.016
5535,DENY,hash_mismatch,0.016
5536,DENY,hash_mismatch,0.012
5537,DENY,hash_mismatch,0.338
5538,DENY,hash_mismatch,0.016
5539,DENY,hash_mismatch,0.025
5540,DENY,hash_mismatch,0.186
5541,DENY,hash_mismatch,0.016
5542,DENY,hash_mismatch,0.014
5543,DENY,hash_mismatch,0.012
5544,DENY,hash_mismatch,0.113
5545,DENY,hash_mismatch,0.013
5546,DENY,hash_mismatch,0.247
5547,DENY,hash_mismatch,0.016
5548,DENY,hash_mismatch,0.014
5549,DENY,hash_mismatch,0.012
5550,DENY,hash_mismatch,0.190
5551,DENY,hash_mismatch,0.021
5552,DENY,hash_mismatch,0.077
5553,DENY,hash_mismatch,0.016
5554,DENY,hash_mismatch,0.015
5555,DENY,hash_mismatch,0.070
5556,DENY,hash_mismatch,0.015
5557,DENY,hash_mismatch,0.014
5558,DENY,hash_mismatch,0.014
5559,DENY,hash_mismatch,0.165
5560,DENY,hash_mismatch,0.013
5561,DENY,hash_mismatch,0.058
5562,DENY,hash_mismatch,0.012
5563,DENY,hash_mismatch,0.059
5564,DENY,hash_mismatch,0.012
5565,DENY,hash_mismatch,0.346
5566,DENY,hash_mismatch,0.016
5567,DENY,hash_mismatch,0.014
5568,DENY,hash_mismatch,0.011
5569,DENY,hash_mismatch,0.060
5570,DENY,hash_mismatch,0.015
5571,DENY,hash_mismatch,0.014
5572,DENY,hash_mismatch,0.011
5573,DENY,hash_mismatch,0.060
5574,DENY,hash_mismatch,0.022
5575,DENY,hash_mismatch,0.067
5576,DENY,hash_mismatch,0.012
5577,DENY,hash_mismatch,0.060
5578,DENY,hash_mismatch,0.012
5579,DENY,hash_mismatch,0.059
5580,DENY,hash_mismatch,0.012
5581,DENY,hash_mismatch,0.060
5582,DENY,hash_mismatch,0.016
5583,DENY,hash_mismatch,0.019
5584,DENY,hash_mismatch,0.013
5585,DENY,hash_mismatch,0.012
5586,DENY,hash_mismatch,0.059
5587,DENY,hash_mismatch,0.012
5588,DENY,hash_mismatch,0.059
5589,DENY,hash_mismatch,0.015
5590,DENY,hash_mismatch,0.013
5591,DENY,hash_mismatch,0.011
5592,DENY,hash_mismatch,0.061
5593,DENY,hash_mismatch,0.015
5594,DENY,hash_mismatch,0.015
5595,DENY,hash_mismatch,0.011
5596,DENY,hash_mismatch,0.060
5597,DENY,hash_mismatch,0.014
5598,DENY,hash_mismatch,0.148
5599,DENY,hash_mismatch,0.016
5600,DENY,hash_mismatch,0.014
5601,DENY,hash_mismatch,0.012
5602,DENY,hash_mismatch,0.061
5603,DENY,hash_mismatch,0.015
5604,DENY,hash_mismatch,0.024
5605,DENY,hash_mismatch,0.016
5606,DENY,hash_mismatch,0.012
5607,DENY,hash_mismatch,0.060
5608,DENY,hash_mismatch,0.012
5609,DENY,hash_mismatch,0.059
5610,DENY,hash_mismatch,0.015
5611,DENY,hash_mismatch,0.017
5612,DENY,hash_mismatch,0.011
5613,DENY,hash_mismatch,0.060
5614,DENY,hash_mismatch,0.015
5615,DENY,hash_mismatch,0.013
5616,DENY,hash_mismatch,0.011
5617,DENY,hash_mismatch,0.059
5618,DENY,hash_mismatch,0.012
5619,DENY,hash_mismatch,0.060
5620,DENY,hash_mismatch,0.016
5621,DENY,hash_mismatch,0.013
5622,DENY,hash_mismatch,0.013
5623,DENY,hash_mismatch,0.062
5624,DENY,hash_mismatch,0.012
5625,DENY,hash_mismatch,0.059
5626,DENY,hash_mismatch,0.015
5627,DENY,hash_mismatch,0.014
5628,DENY,hash_mismatch,0.011
5629,DENY,hash_mismatch,0.060
5630,DENY,hash_mismatch,0.012
5631,DENY,hash_mismatch,0.062
5632,DENY,hash_mismatch,0.015
